,SPEAKER,SENTENCE,개체명,지식베이스,intent_cat
0,고객,ナックジナックジですよね？ イカとスペシャルフルーツプリザーブが炒められた豚肉ですか？,"NakjjiNakji, 오징어, 제육볶음, 돼지고기","ナックジナックジ|상호, イカ|메뉴, スペシャルフルーツプリザーブ|메뉴, 豚肉|재료",상품_재료
0,고객,イアンダッチですよね？ プレミアムスパイシーシーフードヌードルスープスナックインソースにはどんなシーフードが入っていますか?,"IanDutch, 짬뽕탕, 해산물","イアンダッチ|상호, プレミアムスパイシーシーフードヌードルスープスナックインソース|메뉴, シーフード|재료",상품_재료
0,고객,チキンビールですよね？ イカとタコの煮込みうどんは普通の麺と同じですか？,"Chickenbeer, 짜장면, 면","チキンビール|상호, イカとタコの煮込みうどん|메뉴, 麺|재료",상품_재료
0,고객,ウォンゴンバンですよね？ ミンムルジャンゴハンマリが全部調理されましたか？,"Wongongbang, 두루치기, 조리","ウォンゴンバン|상호, ミンムルジャンゴハンマリ|메뉴",상품_재료
0,고객,ビョランマエクジュですよね？ ビーフカツレツウィズスナックスにはたくさんのチーズが入っていますか？,"ByeollanMaekju, 까르보나라, 치즈","ビョランマエクジュ|상호, ビーフカツレツウィズスナックス|메뉴, チーズ|재료",상품_재료
0,고객,イッツ イシセビールですよね？ スープと麺がないワイングラスをそのまま食べるのですか？,"isiseuBEER, 국물, 면, 밥","イシセビール|상호, スープ|재료, 麺|재료, ワイングラス|메뉴",상품_재료
0,고객,태선골뱅이신사광교ですよね？ HandmadeRoseandLemonTeaは何ですか?,"TAESUNGGOLBAENGISHINSAGWANGGYO, 오향장육","태선골뱅이신사광교|상호, HandmadeRoseandLemonTea|메뉴",상품_재료
0,고객,アプソバボックハンメジャンですよね？ ジリサンファンマエシルチョンジュースは何ですか？,"ApsobaBokhammaejang, 유산슬","アプソバボックハンメジャン|상호, ジリサンファンマエシルチョンジュース|메뉴",상품_재료
0,고객,ハンソリヨシャプですよね？ たくさんのスープが入ったっけ？,"Hansolheeosyap, 뚝배기 불고기, 국물","ハンソリヨシャプ|상호, ケオムサオ|메뉴, スープ|재료",상품_재료
0,고객,ゴーゴースナックですよね？ セロリ、カシューナッツ、シュリンプですか？,"GoGosnack, 에비동","ゴーゴースナック|상호, セロリ、カシューナッツ、シュリンプ|메뉴",상품_재료
0,고객,アイッカペブミンPCバンですよね？ ゴプチャン鍾乳を注文するだけですか？,"AikkapebuminPCbang, 곱창전골, 찌개","アイッカペブミンPCバン|상호, ゴプチャン鍾乳|메뉴, セットメニュー醤油辨證試|메뉴",상품_재료
0,고객,永遠チャムチですよね？ ハットデビルバンとは何ですか?,"YeongwonChamchi, 데리야키","永遠チャムチ|상호, ハットデビルバン|메뉴",상품_재료
0,고객,ムンギュアンオルジャアンヤンビサンジョムですよね？ ベオンゴンジュージンゴは何ですか?,"MunguyanoljaAnyangbisanjeom, 통추어탕","ムンギュアンオルジャアンヤンビサンジョム|상호, ベオンゴンジュージンゴ|메뉴",상품_재료
0,고객,カフェボンボムファンゲンジョムですよね？ ビビンバは美味しく辛いですか？ 辛い方はポークテンダーロインプレートですよね？,"CafeBombomhwanggeumjeom, 별미김밥, 매콤, 매콤멸치김밥","カフェボンボムファンゲンジョム|상호, ビビンバ|메뉴, ポークテンダーロインプレート|메뉴",상품_재료
0,고객,ギョンジョンサですよね？ ゲンミキンバプはユクジャンソバックガルビと違いますか?,"Gyeongjeonsa, 별미김밥, 일반김밥","ギョンジョンサ|상호, ゲンミキンバプ|메뉴, ユクジャンソバックガルビ|메뉴",상품_재료
0,고객,グレイステラピですよね？ チーズカレーオムライスは何ですか？,"GraySeuTerraPi, 눈물김밥","グレイステラピ|상호, チーズカレーオムライス|메뉴",상품_재료
0,고객,エルガドレスですよね？ ハラピーノチキンウォームラップは何ですか?,"ElgaDress, 물비빔국수","エルガドレス|상호, ハラピーノチキンウォームラップ|메뉴",상품_재료
0,고객,ヘービチグラスバですよね？ 蒸留酒●樫がトッポッキにマヨネーズをかけているんですか？,"HaebichiGlassBa, 마요떡볶이, 떡볶이, 위, 마요네즈","ヘービチグラスバ|상호, 蒸畏●樫|메뉴, トッポッキ|재료, オン|위치, mayオンnaise|재료",상품_재료
0,고객,デオクキングですよね？ ブラックシュガーアンドジャスミングリーンティは何ですか？,"DeoKuking, 김가스","デオクキング|상호, ブラックシュガーアンドジャスミングリーンティ|메뉴",상품_재료
0,고객,ドンドンデーペサムギプサルですよね？ ハヌモドゥミックは何ですか?,"DondonDaepaeSamgyupsal, 진미김밥","ドンドンデーペサムギプサル|상호, ハヌモドゥミック|메뉴",상품_재료
0,고객,バダヤンプニドンタエタンチジムですよね？ ヴィエンナカスタードは何種類ありますか?,"badayangpunidongtaetangjjim, 김밥","バダヤンプニドンタエタンチジム|상호, ヴィエンナカスタード|메뉴",상품_재료
0,고객,ソムンナングックスジップですよね？ どの種類のバエンニョンスジナングミョンがよく売れますか?,"Somunnanguksujip, 김밥, 종류","ソムンナングックスジップ|상호, バエンニョンスジナングミョン|메뉴",추천_상품추천
0,고객,カフェロロですよね？ どの季節ごとのライススペシャルがよく売れますか？,"CafeRollo, 김밥, 종류","カフェロロ|상호, 季節ごとのライススペシャル|메뉴",추천_상품추천
0,고객,シンチョンダバンですよね？ どのブレイズドデオデョックがよく売れますか？,"Sinchondabang, 김밥","シンチョンダバン|상호, ブレイズドデオデョック|메뉴",추천_상품추천
0,고객,Bhccheongnyangnijeomですよね？ どのEggSushi&がよく売れますか?,"Bhccheongnyangnijeom, 김밥","Bhccheongnyangnijeom|상호, EggSushi&|메뉴",추천_상품추천
0,고객,セブンティンコインノレヨンスプジャンサーボンジョムだよね？ ラマイーデ&39;スコース1が一番人気ですよね？,"SevenTinCoinNoraeyeonseupjangSangbongjeom, 매운 돈가스","セブンティンコインノレヨンスプジャンサーボンジョム|상호, ラマイーデ&39;スコース1|메뉴",추천_상품추천
0,고객,ㄸㅜㄹㄲㅡㅏ를 주문하시겠습니까? 육계짬뽕이 가장 인기 있나요?,"Tturutturu, 매운 돈가스","ㄸㅜㄹㄲㅡㅏ|상호, 육계짬뽕|메뉴",추천_상품추천
0,고객,イットズ オンマホンゴボッサム、ライト？ 一番人気のウズベク炒飯は何ですか？,"EommahongeoBossam, 라멘","オンマホンゴボッサム|상호, ウズベク炒飯|메뉴",추천_상품추천
0,고객,サムギョプサリヤギですよね？ タコと小腸のスープは一番人気がありますか?,"Samgyeopsalliyagi, 라멘","サムギョプサリヤギ|상호, タコと小腸のスープ|메뉴",추천_상품추천
0,고객,ダルマダルマですよね？ ジェリーフィッシュフレッシュサラダはもっと出ますか？,"Dalmakdalmak, 짬뽕","ダルマダルマ|상호, ジェリーフィッシュフレッシュサラダ|메뉴",추천_상품추천
0,고객,バビンシチュディオですよね？ ジンガワテウクソンがもっと出るのでしょうか？,"BabinStewDio, 짬뽕","バビンシチュディオ|상호, ジンガワテウクソン|메뉴",추천_상품추천
0,고객,スジドンっかせい...いうかな？ どのミル麺が売れていますか？,"SujeDonkkaseuIkkeullim, 양 꼬치","スジドンっかせい...いうかな？|상호, ミル麺|메뉴",추천_상품추천
0,고객,ディオエルセパですよね？ パスカルジョリヴェ、プイイフュメはよく売れますか？,"Deoelseupa, 양 꼬치","ディオエルセパ|상호, パスカルジョリヴェ、プイイフュメ|메뉴",추천_상품추천
0,고객,ブサンワンダンですよね？ 冬でも、スチームエッグとオイスターはまだ一番売れ筋ですよね？,"BusanWandang, 짬뽕, 제일, 겨울","ブサンワンダン|상호, スチームエッグとオイスター|메뉴, 冬|계절",추천_상품추천
0,고객,シャボナエノプですよね？ 冬であるにもかかわらず、ポテカトレットはまだベストセラー商品ですよね？,"Syabonaenopeu, 짬뽕, 제일, 겨울","シャボナエノプ|상호, ポテカトレット|메뉴, 冬|계절",추천_상품추천
0,고객,DeliverySundeokですよね？ 何が人気ですか？ Nakji bokkeumbap、AssortedVegetableandSeaweedChipsですか？,"DeliverySundeok, 낙지 볶음밥, 돌솥비빔밥","DeliverySundeok|상호, Nakji bokkeumbap|메뉴, AssortedVegetableandSeaweedChips|메뉴",추천_상품추천
0,고객,ヘリベグーリンですよね？ ナクチポッケムパブ、フグと魚の腸中？,"Hellibegeullin, 낙지 볶음밥, 돌솥비빔밥","ヘリベグーリン|상호, ナクチポッケムパブ|메뉴, フグと魚の腸中|메뉴",추천_상품추천
0,고객,バックコチですよね？ グリルハンバーガーは人気ですか？,"Bakkkochi, 짬뽕","バックコチ|상호, グリルハンバーガー|메뉴",추천_상품추천
0,고객,イニスープリノウォンジョムですよね？ ワラクチキンハンマリナルゲが人気ですか？,"IniSoupRiNowonjeom, 짬뽕","イニスープリノウォンジョム|상호, ワラクチキンハンマリナルゲ|메뉴",추천_상품추천
0,고객,503Heeo&Keullinikですよね？ MangoJは売れ行きが良いですか？,"503Heeo&Keullinik, 굴국밥","503Heeo&Keullinik|상호, MangoJ|메뉴",추천_상품추천
0,고객,バラムイスムギョルですよね？ ベーグルにクリームチーズ、トマト、ビーフスープのセットメニューはよく売れますか？,"Baramuisumgyeol, 굴국밥","バラムイスムギョル|상호, ベーグルにクリームチーズ、トマト、ビーフスープのセットメニュー|메뉴",추천_상품추천
0,고객,ベクポンハエムルタンですか？ カツ丼、エビ、揚げ物、サンペレグリノリモナータの中で人気があるのは何ですか？,"BaekbongHaemultang, 가츠동, 새우, 후라이, 카레","ベクポンハエムルタン|상호, カツ丼|메뉴, エビ|메뉴, 揚げ物|메뉴, サンペレグリノリモナータ|메뉴",추천_상품추천
0,고객,オーサムビューティですよね？ カツ丼、エビ、フライ、スンボリビビムナムミョンの間で人気があるのは何ですか？,"AwesomeBeauty, 가츠동, 새우, 후라이, 카레","オーサムビューティ|상호, カツ丼|메뉴, エビ|메뉴, フライ|메뉴, スンボリビビムナムミョン|메뉴",추천_상품추천
