,SPEAKER,SENTENCE,개체명,지식베이스,intent_cat
1365,고객,"It's Gajaegolsundaeguk, right? Is Stir-friedSweetRiceSundaeandVegetables delicious?","Gajaegolsundaeguk, 볶음짬뽕","Gajaegolsundaeguk|상호, Stir-friedSweetRiceSundaeandVegetables|메뉴",상품_맛
1366,고객,"It's Yueunjaeseukinkeeo, right? Is PeachandLemonSmoothie delicious?","Yueunjaeseukinkeeo, 볶음짬뽕","Yueunjaeseukinkeeo|상호, PeachandLemonSmoothie|메뉴",상품_맛
1367,고객,"It's Gonghang1cheungSnack, right? Is MaeunCheeseEomukBokki delicious?","Gonghang1cheungSnack, 볶음짬뽕","Gonghang1cheungSnack|상호, MaeunCheeseEomukBokki|메뉴",상품_맛
1368,고객,"It's HaseullaateuWorld, right? Is SwordtipSquidandPeanuts not spicy?","HaseullaateuWorld, 짬뽕","HaseullaateuWorld|상호, SwordtipSquidandPeanuts|메뉴",상품_맛
1369,고객,"It's Diache, right? Is FishCutlet+SweetPotatoPork+Jjol+FishcakeBeverages not spicy?","Diache, 짬뽕","Diache|상호, FishCutlet+SweetPotatoPork+Jjol+FishcakeBeverages|메뉴",상품_맛
1370,고객,"It's BlueJinSambangjeom, right? Is DoenjangChakolDakgalbi not spicy?","BlueJinSambangjeom, 짬뽕","BlueJinSambangjeom|상호, DoenjangChakolDakgalbi|메뉴",상품_맛
1371,고객,"It's DiApple, right? Is BaconPizzaRoByeongyeongsi not spicy?","DiApple, 짬뽕","DiApple|상호, BaconPizzaRoByeongyeongsi|메뉴",상품_맛
1372,고객,"It's Songakcvs, right? How spicy is Deep-friedShrimpNoodles? Is it very hot?","Songakcvs, 불고추잠뽕, 정도","Songakcvs|상호, Deep-friedShrimpNoodles|메뉴",상품_맛
1373,고객,"It's Jyareudangmiyongsil, right? How spicy is ModeumCheeseWaHamong,SeasonalFruit? Is it very hot?","Jyareudangmiyongsil, 불고추잠뽕, 정도","Jyareudangmiyongsil|상호, ModeumCheeseWaHamong,SeasonalFruit|메뉴",상품_맛
1374,고객,"It's BanchanCafe, right? How spicy is BUFFALOWING? Is it very hot?","BanchanCafe, 불고추잠뽕, 정도","BanchanCafe|상호, BUFFALOWING|메뉴",상품_맛
1375,고객,"It's GeunsimeulPulda, right? How spicy is RollingStrawberry? Is it very hot?","GeunsimeulPulda, 불고추잠뽕, 정도","GeunsimeulPulda|상호, RollingStrawberry|메뉴",상품_맛
1376,고객,"It's GangchansukheeoStyle, right? Is Bella medium spicy?","GangchansukheeoStyle, 마차이짬뽕, 매운맛, 보통","GangchansukheeoStyle|상호, Bella|메뉴, spicy|맵기, medium|맵기",상품_맛
1377,고객,"It's Jeongtongaroma, right? Is CantoneseBraisedScallops medium spicy?","Jeongtongaroma, 마차이짬뽕, 매운맛, 보통","Jeongtongaroma|상호, CantoneseBraisedScallops|메뉴, spicy|맵기, medium|맵기",상품_맛
1378,고객,"It's Ppangmanijegwajeom, right? Is Jjolsundubu medium spicy?","Ppangmanijegwajeom, 마차이짬뽕, 매운맛, 보통","Ppangmanijegwajeom|상호, Jjolsundubu|메뉴, spicy|맵기, medium|맵기",상품_맛
1379,고객,"It's Tienneu, right? Is Huireju medium spicy?","Tienneu, 마차이짬뽕, 매운맛, 보통","Tienneu|상호, Huireju|메뉴, spicy|맵기, medium|맵기",상품_맛
1380,고객,"It's Yunatongdak, right? Is MildPorkCartilage very spicy?","Yunatongdak, 짬뽕","Yunatongdak|상호, MildPorkCartilage|메뉴",상품_맛
1381,고객,"It's Manseokjeongsutbul, right? Is DalkomhankkulDonut very spicy?","Manseokjeongsutbul, 짬뽕","Manseokjeongsutbul|상호, DalkomhankkulDonut|메뉴",상품_맛
1382,고객,"It's SaladPitsosareokkijeom, right? Is YukjjokManeulPpang3gae very spicy?","SaladPitsosareokkijeom, 짬뽕","SaladPitsosareokkijeom|상호, YukjjokManeulPpang3gae|메뉴",상품_맛
1383,고객,"It's GeujipKalguksu&Dongaseu, right? Is Harin3inSet4 very spicy?","GeujipKalguksu&Dongaseu, 짬뽕","GeujipKalguksu&Dongaseu|상호, Harin3inSet4|메뉴",상품_맛
1384,고객,"It's RepuseuSeongnammoranjeom, right? Is SeuCakeJungsikM delicious?","RepuseuSeongnammoranjeom, 추어탕","RepuseuSeongnammoranjeom|상호, SeuCakeJungsikM|메뉴",상품_맛
1385,고객,"It's JugyeongSikdang, right? Is DanchehoesikCourse delicious?","JugyeongSikdang, 추어탕","JugyeongSikdang|상호, DanchehoesikCourse|메뉴",상품_맛
1386,고객,"It's PIZZALit, right? Is OneureunNaegassonda delicious?","PIZZALit, 추어탕","PIZZALit|상호, OneureunNaegassonda|메뉴",상품_맛
1387,고객,"It's Oedohoegwan, right? Is 1800Anejo delicious?","Oedohoegwan, 추어탕","Oedohoegwan|상호, 1800Anejo|메뉴",상품_맛
1388,고객,"It's MintakkuuiTacoAentakku, right? Is Pig'sStomach大 yogurt delicious?","MintakkuuiTacoAentakku, 닭갈비","MintakkuuiTacoAentakku|상호, Pig'sStomach大|메뉴",상품_맛
1389,고객,"It's BAKE-OFF, right? Is CherryTomatoes yogurt delicious?","BAKE-OFF, 닭갈비","BAKE-OFF|상호, CherryTomatoes|메뉴",상품_맛
1390,고객,"It's AsaelCompany, right? Is BonelessBarbecued yogurt delicious?","AsaelCompany, 닭갈비","AsaelCompany|상호, BonelessBarbecued|메뉴",상품_맛
1391,고객,"It's Blacken, right? Is RoyalSeolChamchi yogurt delicious?","Blacken, 닭갈비","Blacken|상호, RoyalSeolChamchi|메뉴",상품_맛
1392,고객,"It's Chicken100, right? Is the beer creamy and smooth?","Chicken100, 맥주, 크림 맥주","Chicken100|상호, beer|메뉴, SeonhoesikHuyageunSet18|메뉴",상품_맛
1393,고객,"It's IgotSikdang, right? Is the beer creamy and smooth?","IgotSikdang, 맥주, 크림 맥주","IgotSikdang|상호, beer|메뉴, Geullenallaki12|메뉴",상품_맛
1394,고객,"It's TtoraeoraemoguchonchamPizza, right? Is the beer creamy and smooth?","TtoraeoraemoguchonchamPizza, 맥주, 크림 맥주","TtoraeoraemoguchonchamPizza|상호, beer|메뉴, BUNDABERGGINGERBEER|메뉴",상품_맛
1395,고객,"It's DailyRuk, right? Is the beer creamy and smooth?","DailyRuk, 맥주, 크림 맥주","DailyRuk|상호, beer|메뉴, JohnnyLemonHighballSet|메뉴",상품_맛
1396,고객,"It's RoideubamSinbujeom, right? Is SaladSaengseonKkaseu very spicy?","RoideubamSinbujeom, 육개장","RoideubamSinbujeom|상호, SaladSaengseonKkaseu|메뉴",상품_맛
1397,고객,"It's Cheonanasan2Cheungmajiyakguk, right? Is AppleFlower very spicy?","Cheonanasan2Cheungmajiyakguk, 육개장","Cheonanasan2Cheungmajiyakguk|상호, AppleFlower|메뉴",상품_맛
1398,고객,"It's FromHieo, right? Is SteamedCockles/Salad very spicy?","FromHieo, 육개장","FromHieo|상호, SteamedCockles/Salad|메뉴",상품_맛
1399,고객,"It's Gyebaengno1434.Suljip, right? Is LightVegetablesChickenCurry very spicy?","Gyebaengno1434.Suljip, 육개장","Gyebaengno1434.Suljip|상호, LightVegetablesChickenCurry|메뉴",상품_맛
1400,고객,"It's TamihilpigeoDenimHyundaiBaekhwajeomSinchonjeom, right? Is SmokedBarbecuedPorkBelly very spicy?","TamihilpigeoDenimHyundaiBaekhwajeomSinchonjeom, 낙지비빔밥","TamihilpigeoDenimHyundaiBaekhwajeomSinchonjeom|상호, SmokedBarbecuedPorkBelly|메뉴",상품_맛
1401,고객,"It's YaksonmyeonggaSongdoilgonggujeom, right? Is LemonTree very spicy?","YaksonmyeonggaSongdoilgonggujeom, 낙지비빔밥","YaksonmyeonggaSongdoilgonggujeom|상호, LemonTree|메뉴",상품_맛
1402,고객,"It's Samgyeommaensyon, right? Is GajeongsikJeomsimTeukseon very spicy?","Samgyeommaensyon, 낙지비빔밥","Samgyeommaensyon|상호, GajeongsikJeomsimTeukseon|메뉴",상품_맛
1403,고객,"It's Raonenampyeonghwasanggajeom, right? Is Salted/170g) very spicy?","Raonenampyeonghwasanggajeom, 낙지비빔밥","Raonenampyeonghwasanggajeom|상호, Salted/170g)|메뉴",상품_맛
1404,고객,"It's GopchangUijeonseol, right? Is Charcoal-grilledHotBarbecued spicy?","GopchangUijeonseol, 낙지 볶음밥","GopchangUijeonseol|상호, Charcoal-grilledHotBarbecued|메뉴",상품_맛
1405,고객,"It's Runaseukin, right? Is GoldRingCrust spicy?","Runaseukin, 낙지 볶음밥","Runaseukin|상호, GoldRingCrust|메뉴",상품_맛
1406,고객,"It's Deogoeunneil, right? Is Jageunmatilda spicy?","Deogoeunneil, 낙지 볶음밥","Deogoeunneil|상호, Jageunmatilda|메뉴",상품_맛
1407,고객,"It's Aijeompeu, right? Is BraisedCastella spicy?","Aijeompeu, 낙지 볶음밥","Aijeompeu|상호, BraisedCastella|메뉴",상품_맛
1408,고객,"It's Eitusallong, right? Is SichuanSeaCucumber) very spicy?","Eitusallong, 여기, 닭갈비","Eitusallong|상호, SichuanSeaCucumber)|메뉴",상품_맛
1409,고객,"It's BijiteuinNewYorkHyundaiBaekhwajeomSinchonjeom, right? Is BeumbeiSapphireHighball very spicy?","BijiteuinNewYorkHyundaiBaekhwajeomSinchonjeom, 여기, 닭갈비","BijiteuinNewYorkHyundaiBaekhwajeomSinchonjeom|상호, BeumbeiSapphireHighball|메뉴",상품_맛
1410,고객,"It's Geu-Oppa, right? Is Gobulssambap very spicy?","Geu-Oppa, 여기, 닭갈비","Geu-Oppa|상호, Gobulssambap|메뉴",상품_맛
1411,고객,"It's Arae, right? Is JumboCrepe very spicy?","Arae, 여기, 닭갈비","Arae|상호, JumboCrepe|메뉴",상품_맛
1412,고객,"It's Seochobyeolbichyakguk, right? Is HoseRuelbo spicy?","Seochobyeolbichyakguk, 김치말이 국수","Seochobyeolbichyakguk|상호, HoseRuelbo|메뉴",상품_맛
1413,고객,"It's Dongseongsikpum, right? Is Octopus,SeaCucumber,SeaPineapple中 spicy?","Dongseongsikpum, 김치말이 국수","Dongseongsikpum|상호, Octopus,SeaCucumber,SeaPineapple中|메뉴",상품_맛
1414,고객,"It's BakgeunhobabeosyapBattiumbabeosyap, right? Is SpicyColdBuckwheatNoodleswithSlicedRawPollack spicy?","BakgeunhobabeosyapBattiumbabeosyap, 김치말이 국수","BakgeunhobabeosyapBattiumbabeosyap|상호, SpicyColdBuckwheatNoodleswithSlicedRawPollack|메뉴",상품_맛
1415,고객,"It's DessertYuhui, right? Is RiceCakeManduandSoftBeanCurdStew spicy?","DessertYuhui, 김치말이 국수","DessertYuhui|상호, RiceCakeManduandSoftBeanCurdStew|메뉴",상품_맛
1416,고객,"It's SEIZETHEDAY, right? What is the taste of YunijjolJjajang?","SEIZETHEDAY, 돌풍 초밥, 하나, 맛","SEIZETHEDAY|상호, YunijjolJjajang|메뉴, one|수량",상품_맛
1417,고객,"It's Geuhae,GeunalCafe, right? What is the taste of 2gajiSeontaek30?","Geuhae,GeunalCafe, 돌풍 초밥, 하나, 맛","Geuhae,GeunalCafe|상호, 2gajiSeontaek30|메뉴, one|수량",상품_맛
1418,고객,"It's Eoningheeo, right? What is the taste of Charcoal-grilledGrilledSlicedRawDuckPancake?","Eoningheeo, 돌풍 초밥, 하나, 맛","Eoningheeo|상호, Charcoal-grilledGrilledSlicedRawDuckPancake|메뉴, one|수량",상품_맛
1419,고객,"It's Gilseonin, right? What is the taste of MangoandBananaR?","Gilseonin, 돌풍 초밥, 하나, 맛","Gilseonin|상호, MangoandBananaR|메뉴, one|수량",상품_맛
1420,고객,"It's Kkomjirak_Gonggan, right? Is tteokbokki with medium spicy taste called middle spicy?","Kkomjirak_Gonggan, 중간 맛 떡볶이, 매운 맛, 중간","Kkomjirak_Gonggan|상호, AppleandCitrusJuice|메뉴, spicy taste|맵기",상품_맛
1421,고객,"It's GeuridamheeoMisayeokjeom, right? Is tteokbokki with medium spicy taste called middle spicy?","GeuridamheeoMisayeokjeom, 중간 맛 떡볶이, 매운 맛, 중간","GeuridamheeoMisayeokjeom|상호, HoetteoSasimi1inbun|메뉴, spicy taste|맵기",상품_맛
1422,고객,"It's TeiteuEmartEunpyeongjeom, right? Is tteokbokki with medium spicy taste called middle spicy?","TeiteuEmartEunpyeongjeom, 중간 맛 떡볶이, 매운 맛, 중간","TeiteuEmartEunpyeongjeom|상호, BongpyeongmemilBibimMakguksu|메뉴, spicy taste|맵기",상품_맛
1423,고객,"It's Ipyeongbunsik, right? Is tteokbokki with medium spicy taste called middle spicy?","Ipyeongbunsik, 중간 맛 떡볶이, 매운 맛, 중간","Ipyeongbunsik|상호, GrilledFish+SoybeanPasteJjigae)|메뉴, spicy taste|맵기",상품_맛
1424,고객,"It's ArittaumGoyangHanaroClubJeom, right? Is Eohyangdonggo中 too spicy?","ArittaumGoyangHanaroClubJeom, 매콤 참치김밥","ArittaumGoyangHanaroClubJeom|상호, Eohyangdonggo中|메뉴",상품_맛
1425,고객,"It's OlgaDreamBeautySinjeongjeom, right? Is DarkCherryWave too spicy?","OlgaDreamBeautySinjeongjeom, 매콤 참치김밥","OlgaDreamBeautySinjeongjeom|상호, DarkCherryWave|메뉴",상품_맛
1426,고객,"It's fillthebillcoffeebar, right? Is HazelnutDabangLatte too spicy?","fillthebillcoffeebar, 매콤 참치김밥","fillthebillcoffeebar|상호, HazelnutDabangLatte|메뉴",상품_맛
1427,고객,"It's TigerRare, right? Is GardenSteakS too spicy?","TigerRare, 매콤 참치김밥","TigerRare|상호, GardenSteakS|메뉴",상품_맛
1428,고객,"It's AiyechanStewDio, right? Is Nesimeokja really spicy?","AiyechanStewDio, 매운 해산물 볶음 쌀국수","AiyechanStewDio|상호, Nesimeokja|메뉴",상품_맛
1429,고객,"It's YeongmachonSikdang, right? Is SujecheongHwanggeumMangoUiBimil really spicy?","YeongmachonSikdang, 매운 해산물 볶음 쌀국수","YeongmachonSikdang|상호, SujecheongHwanggeumMangoUiBimil|메뉴",상품_맛
1430,고객,"It's NoMuToMo, right? Is GalbiRiceVietnameseNoodles really spicy?","NoMuToMo, 매운 해산물 볶음 쌀국수","NoMuToMo|상호, GalbiRiceVietnameseNoodles|메뉴",상품_맛
1431,고객,"It's Deosupyakguk, right? Is Butter-grilledAbaloneandPrawn really spicy?","Deosupyakguk, 매운 해산물 볶음 쌀국수","Deosupyakguk|상호, Butter-grilledAbaloneandPrawn|메뉴",상품_맛
1432,고객,"It's SandongjanganSikdang, right? Is Jjapaguri+FriedChicken delicious?","SandongjanganSikdang, 소떡소떡","SandongjanganSikdang|상호, Jjapaguri+FriedChicken|메뉴",상품_맛
1433,고객,"It's Jeongbunine, right? Is LemonCustardTart delicious?","Jeongbunine, 소떡소떡","Jeongbunine|상호, LemonCustardTart|메뉴",상품_맛
1434,고객,"It's Jaehyeonjudan, right? Is MannaPpyeojjimJung delicious?","Jaehyeonjudan, 소떡소떡","Jaehyeonjudan|상호, MannaPpyeojjimJung|메뉴",상품_맛
1435,고객,"It's Bomsolboribap, right? Is DokkaebiMemilNaengmyeon delicious?","Bomsolboribap, 소떡소떡","Bomsolboribap|상호, DokkaebiMemilNaengmyeon|메뉴",상품_맛
1436,고객,"It's OgamhaengbokShake, right? Is Hearilpareumantie very spicy?","OgamhaengbokShake, 칠리돈가스","OgamhaengbokShake|상호, Hearilpareumantie|메뉴",상품_맛
1437,고객,"It's BomnalEseutetik, right? Is GrilledMeoswi very spicy?","BomnalEseutetik, 칠리돈가스","BomnalEseutetik|상호, GrilledMeoswi|메뉴",상품_맛
1438,고객,"It's Taegine, right? Is Palboyusanseul very spicy?","Taegine, 칠리돈가스","Taegine|상호, Palboyusanseul|메뉴",상품_맛
1439,고객,"It's Cheongbajigamaek, right? Is BananaandBlueberrySmoothie very spicy?","Cheongbajigamaek, 칠리돈가스","Cheongbajigamaek|상호, BananaandBlueberrySmoothie|메뉴",상품_맛
1440,고객,"It's SokchobogwangjangnyesikjangnaeSikdang, right? Is GAKaleJuice spicy?","SokchobogwangjangnyesikjangnaeSikdang, 짬뽕","SokchobogwangjangnyesikjangnaeSikdang|상호, GAKaleJuice|메뉴",상품_맛
1441,고객,"It's SyukommabonisinsegyebaekhwajeomStarfieldHanamjeom, right? Is Combination+Fried1mari+Coke spicy?","SyukommabonisinsegyebaekhwajeomStarfieldHanamjeom, 짬뽕","SyukommabonisinsegyebaekhwajeomStarfieldHanamjeom|상호, Combination+Fried1mari+Coke|메뉴",상품_맛
1442,고객,"It's JinmiTongdak, right? Is Piansuran spicy?","JinmiTongdak, 짬뽕","JinmiTongdak|상호, Piansuran|메뉴",상품_맛
1443,고객,"It's DunsandongNeillon, right? Is TomatoBolognaRagu spicy?","DunsandongNeillon, 짬뽕","DunsandongNeillon|상호, TomatoBolognaRagu|메뉴",상품_맛
1444,고객,"It's Namjihyangeohoetjip, right? Is GatsanKaorihanayaka spicy?","Namjihyangeohoetjip, 해물 짬뽕","Namjihyangeohoetjip|상호, GatsanKaorihanayaka|메뉴",상품_맛
1445,고객,"It's Gadeuniayeojujeppangsogwangmyeongeikeijeom, right? Is SpicyBraisedBeefandGalbiinaLargeBrassBowl) spicy?","Gadeuniayeojujeppangsogwangmyeongeikeijeom, 해물 짬뽕","Gadeuniayeojujeppangsogwangmyeongeikeijeom|상호, SpicyBraisedBeefandGalbiinaLargeBrassBowl)|메뉴",상품_맛
1446,고객,"It's Sumiyongsilheeosyap, right? Is Raemnipchop spicy?","Sumiyongsilheeosyap, 해물 짬뽕","Sumiyongsilheeosyap|상호, Raemnipchop|메뉴",상품_맛
1447,고객,"It's Albamppang, right? Is Ssoreto spicy?","Albamppang, 해물 짬뽕","Albamppang|상호, Ssoreto|메뉴",상품_맛
1448,고객,"It's Hanusidae, right? What does it taste like to mix up life?","Hanusidae, 인생 짬뽕, 맛","Hanusidae|상호, WolSiksa|메뉴",상품_맛
1449,고객,"It's ESPRESSOBARSugar, right? What does it taste like to mix up life?","ESPRESSOBARSugar, 인생 짬뽕, 맛","ESPRESSOBARSugar|상호, NaSetMaeuntangSuyuk+Jjajang2|메뉴",상품_맛
1450,고객,"It's Bakgyeongnyeheeosenseu, right? What does it taste like to mix up life?","Bakgyeongnyeheeosenseu, 인생 짬뽕, 맛","Bakgyeongnyeheeosenseu|상호, SeafoodOmu|메뉴",상품_맛
1451,고객,"It's BulJjukkumi, right? What does it taste like to mix up life?","BulJjukkumi, 인생 짬뽕, 맛","BulJjukkumi|상호, SeaCucumberSoup中|메뉴",상품_맛
1452,고객,"It's Kwinseubebe, right? Is BlackRussian2000 spicy?","Kwinseubebe, 비빔국수, 매콤","Kwinseubebe|상호, BlackRussian2000|메뉴",상품_맛
1453,고객,"It's AndamiroSushi, right? Is TteokbokkiDeusinhuBibyeomeongneunNalchiAlbap spicy?","AndamiroSushi, 비빔국수, 매콤","AndamiroSushi|상호, TteokbokkiDeusinhuBibyeomeongneunNalchiAlbap|메뉴",상품_맛
1454,고객,"It's GABAETAROT, right? Is BeefNeckChain) spicy?","GABAETAROT, 비빔국수, 매콤","GABAETAROT|상호, BeefNeckChain)|메뉴",상품_맛
1455,고객,"It's Jusikkoesajeieseujisamjinjeonggongjeom, right? Is Salmon/ShrimpandGarlic spicy?","Jusikkoesajeieseujisamjinjeonggongjeom, 비빔국수, 매콤","Jusikkoesajeieseujisamjinjeonggongjeom|상호, Salmon/ShrimpandGarlic|메뉴",상품_맛
1456,고객,"It's HyogyeongSikdang, right? Is RisottoPastaNoodles delicious?","HyogyeongSikdang, 전골","HyogyeongSikdang|상호, RisottoPastaNoodles|메뉴",상품_맛
1457,고객,"It's Eondeu, right? Is SiraegiPojang delicious?","Eondeu, 전골","Eondeu|상호, SiraegiPojang|메뉴",상품_맛
1458,고객,"It's SeonaSikdang, right? Is SpicyMilkVetchRootNoodles delicious?","SeonaSikdang, 전골","SeonaSikdang|상호, SpicyMilkVetchRootNoodles|메뉴",상품_맛
1459,고객,"It's Gimmijeongheeorain, right? Is CokeandWings delicious?","Gimmijeongheeorain, 전골","Gimmijeongheeorain|상호, CokeandWings|메뉴",상품_맛
1460,고객,"It's Syapkkeullida, right? Does SaeuBasilPeiseuteu have a unique taste, is that a Japanese style?","Syapkkeullida, 계란말이, 맛, 일본식","Syapkkeullida|상호, SaeuBasilPeiseuteu|메뉴",상품_맛
1461,고객,"It's Nangyeonghoejogaegui, right? Does Nutella,BlueberryandCreamWaffle have a unique taste, is that a Japanese style?","Nangyeonghoejogaegui, 계란말이, 맛, 일본식","Nangyeonghoejogaegui|상호, Nutella,BlueberryandCreamWaffle|메뉴",상품_맛
1462,고객,"It's KeialsaneopHansik, right? Does HeartBeatJuice have a unique taste, is that a Japanese style?","KeialsaneopHansik, 계란말이, 맛, 일본식","KeialsaneopHansik|상호, HeartBeatJuice|메뉴",상품_맛
1463,고객,"It's MilmyeonJip, right? Does PumpkinSweetRicePunch/12Pack) have a unique taste, is that a Japanese style?","MilmyeonJip, 계란말이, 맛, 일본식","MilmyeonJip|상호, PumpkinSweetRicePunch/12Pack)|메뉴",상품_맛
1464,고객,"It's MamaMugeunjiSamgyeopsal, right? Does CarlsbergCreamSaengmaekju have a slight spicy taste?","MamaMugeunjiSamgyeopsal, 매콤돈까스, 약간 매운 맛","MamaMugeunjiSamgyeopsal|상호, CarlsbergCreamSaengmaekju|메뉴, slight spicy taste|맵기",상품_맛
1465,고객,"It's JyoseuTteokbokkiIncheonnonhyeonjeom, right? Does SulsangbudaeJeongolDae have a slight spicy taste?","JyoseuTteokbokkiIncheonnonhyeonjeom, 매콤돈까스, 약간 매운 맛","JyoseuTteokbokkiIncheonnonhyeonjeom|상호, SulsangbudaeJeongolDae|메뉴, slight spicy taste|맵기",상품_맛
1466,고객,"It's Haeilga, right? Does Spicy+Deep-fried2p have a slight spicy taste?","Haeilga, 매콤돈까스, 약간 매운 맛","Haeilga|상호, Spicy+Deep-fried2p|메뉴, slight spicy taste|맵기",상품_맛
1467,고객,"It's Giwajipbosintang, right? Does JaengbanjjajjangEuroByeongyeong have a slight spicy taste?","Giwajipbosintang, 매콤돈까스, 약간 매운 맛","Giwajipbosintang|상호, JaengbanjjajjangEuroByeongyeong|메뉴, slight spicy taste|맵기",상품_맛
