,SPEAKER,SENTENCE,개체명,지식베이스,intent_cat
0,고객,阿拉比亚塔通心粉里有什么成分？,"아라비아타 파스타, 재료",阿拉比亚塔通心粉|메뉴,상품_재료
0,고객,什么进入海鲜？,해산물,海鲜|재료,상품_재료
0,고객,海鲜奶油中有什么成分？,"해산물 크림, 해산물","海鲜奶油|메뉴, 海鲜|재료",상품_재료
0,고객,这是放入拉面的高汤吗？,"국물, 라면, 육수","高汤|재료, 拉面|메뉴, 高汤|재료",상품_재료
0,고객,所以，牛肉寿司牛肉不是生的吗？,"소고기 초밥, 소고기","牛肉寿司|메뉴, 牛肉|재료",상품_재료
0,고객,牛肉可以吗？,소고기,牛肉|재료,상품_재료
0,고객,蛋煮熟了吗？,계란,蛋|메뉴,상품_재료
0,고객,鱼汤是用鳀鱼做的吗？,"육수, 멸치 육수","鱼汤|재료, 멸치 鱼汤|재료",상품_재료
0,고객,这些日子花蟹是时节吗？,"꽃게, 제철","花蟹|재료, 时节|시즌",상품_재료
0,고객,你用卡支付吗？,"카드, 결제",卡|결제종류,결제_방식문의
0,고객,我可以用卡付款吗？,"카드, 결제",卡|결제종류,결제_방식문의
0,고객,卡德计算不可用？,카드계산,卡德计算|결제종류,결제_방식문의
0,고객,你接受信用卡吗？,카드,信用卡|결제종류,결제_방식문의
0,고객,能用卡付款吗？,"카드, 결제",卡|결제종류,결제_방식문의
0,고객,你接受信用卡吗？,카드 계산,信用卡|결제종류,결제_방식문의
0,고객,牌不允许吗？,카드,牌|결제종류,결제_방식문의
0,고객,我能用卡付款吗？,카드,卡|결제종류,결제_방식문의
0,고객,你刷卡吗？,카드,卡|결제종류,결제_방식문의
0,고객,这个地方不接受卡吗？,"여기, 카드",卡|결제종류,결제_방식문의
0,고객,对不起，我可以用我的卡吗？,"미안, 카드",卡|결제종류,결제_방식문의
0,고객,卡片工作不正常吗？,카드,卡片|결제종류,결제_방식문의
0,고객,我可以用卡付款吗？,"카드, 계산, 가능",卡|결제종류,결제_방식문의
0,고객,可以用信用卡支付吗？,"카드, 계산, 가능",卡|결제종류,결제_방식문의
0,고객,我会给你卡片。,카드,卡片|결제종류,결제_방식문의
0,고객,你接受卡付款吗？,"계산, 카드, 결제, 가능",卡|결제종류,결제_방식문의
0,고객,我能用卡支付吗？,"카드계산, 가능",卡|결제방식,결제_방식문의
0,고객,你接受信用卡吗？,"카드, 계산",信用卡|결제방식,결제_방식문의
0,고객,我可以用卡付款吗？,카드,卡|결제방식,결제_방식문의
0,고객,这是卡片。,"카드, 여기",卡片|결제방식,결제_방식문의
0,고객,是刷卡支付吗？,"결제, 카드",卡|결제방식,결제_방식문의
0,고객,可以用信用卡支付吗？,"카드, 계산, 가능",信用卡|결제방식,결제_방식문의
0,고객,我可以用卡支付吗？,"카드, 가능",卡|결제방식,결제_방식문의
0,고객,你用信用卡结算账单吗？,"카드, 계산",信用卡|결제방식,결제_방식문의
0,고객,我可以用卡支付吗？,"카드 계산, 가능",卡|결제방식,결제_방식문의
0,고객,你们这里能刷卡吗？,"여기, 카드",卡|결제방식,결제_방식문의
0,고객,我需要给现金吗？,현금,现金|결제방식,결제_방식문의
0,고객,我需要用卡还是现金付款？,"계산, 카드, 현금","卡|결제방식, 现金|결제방식",결제_방식문의
0,고객,是卡片支付吗？,"카드, 결제",卡片|결제방식,결제_방식문의
0,고객,我可以用卡支付计算吗？,"계산, 카드",卡|결제종류,결제_방식문의
0,고객,是一张卡片吗？,카드,卡片|결제종류,결제_방식문의
0,고객,我没有现金，但可以用卡吗？,"현금, 카드, 가능","现金|결제종류, 卡|결제종류",결제_방식문의
0,고객,它附带借记卡吗？,체크카드,借记卡|결제종류,결제_방식문의
0,고객,我也可以使用借记卡吗？,직불 카드,借记卡|결제종류,결제_방식문의
0,고객,我可以用信用卡支付吗？,"계산, 카드",卡|결제방식,결제_방식문의
0,고객,"这是卡片,","여기, 카드",卡片|결제방식,결제_방식문의
0,고객,这是信用卡吗？,"여기, 카드",卡|결제방식,결제_방식문의
0,고객,"我用现金支付吗？,",현금,现金|결제방식,결제_방식문의
0,고객,账单是用卡算的吗？,"카드, 계산",卡|결제방식,결제_방식문의
0,고객,你会用卡付账单吗？,"계산, 카드",卡|결제방식,결제_방식문의
0,고객,我可以用卡付款吗？,"카드, 계산, 가능",卡|결제방식,결제_방식문의
0,고객,我们要用现金支付吗？,현금,现金|결제종류,결제_방식문의
0,고객,用信用卡分账可以吗？,"카드, 계산",信用卡|결제종류,결제_방식문의
0,고객,可以用信用卡吗？,카드,信用卡|결제종류,결제_방식문의
0,고객,银行转帐是否可用？,계좌이체,银行转帐|결제종류,결제_방식문의
0,고객,可以用卡支付吗？,카드,卡|결제종류,결제_방식문의
0,고객,我可以用卡吗？,"카드, 가능",卡|결제종류,결제_방식문의
0,고객,我将使用卡支付,"카드, 결제",卡|결제종류,결제_방식문의
0,고객,我可以用卡付款吗？,카드,卡|결제종류,결제_방식문의
0,고객,请分开计算包装和用餐，用一张卡,"포장, 카드, 계산",卡|결제종류,결제_방식문의
0,고객,我要用我的卡支付,"카드, 계산",卡|결제방식,결제_방식문의
0,고객,我可以给你我的名片吗？,카드,名片|결제방식,결제_방식문의
0,고객,是卡吗？,카드,卡|결제방식,결제_방식문의
0,고객,我可以用你的卡吗？,카드,卡|결제방식,결제_방식문의
0,고객,你打算用卡支付吗？,카드,卡|결제방식,결제_방식문의
0,고객,卡计算了吗？,"카드, 계산",卡|결제방식,결제_방식문의
0,고객,我可以用卡吗？,카드,卡|결제방식,결제_방식문의
0,고객,我可以用信用卡支付吗？,"카드, 계산, 가능",信用卡|결제방식,결제_방식문의
0,고객,请帮我计算账单,카드계산,卡|결제방식,결제_방식문의
0,고객,我需要用现金付款吗？,현금,现金|결제방식,결제_방식문의
0,고객,我应该给你一张卡吗？,카드,卡|결제방식,결제_방식문의
0,고객,我会用卡支付,"카드, 결제",卡|결제방식,결제_방식문의
0,고객,我会用卡付款,카드,卡|결제방식,결제_방식문의
0,고객,卡支付可用吗？,카드 결제,卡支付|결제방식,결제_방식문의
0,고객,"能用分期付款和信用卡付现金吗？,","카드, 현금, 분할 결재",installments |결제방식,결제_방식문의
0,고객,那么，用卡片可能吗？,"카드, 가능",卡片|결제방식,결제_방식문의
0,고객,我可以使用卡吗？,"카드, 가능",卡|결제방식,결제_방식문의
0,고객,你们星期天开门吗？,"일요일, 영업",星期天|요일,매장_영업시간
0,고객,这里星期天开门吗？,"여기, 일요일, 영업",星期天|요일,매장_영업시간
0,고객,你周六周日不休息工作吗？,"토요일, 일요일, 휴무","周六|요일, 周日|요일",매장_영업시간
0,고객,你周日休息吗？,일요일,周日|요일,매장_영업시간
0,고객,公共假期是红色的吗？,"공휴일, 빨간 날",公共假期|날짜,매장_영업시간
0,고객,星期天可以吗？,일요일,星期天|요일,매장_영업시간
0,고객,你星期日工作吗？,일요일,星期日|요일,매장_영업시간
0,고객,你在星期天做这件事吗？,일요일,星期天|요일,매장_영업시간
0,고객,星期天也可以吗？,일요일,星期天|요일,매장_영업시간
0,고객,是星期天好吗？,일요일,星期天|요일,매장_영업시간
0,고객,连节假日都要工作？,일요일,节假日|요일,매장_영업시간
0,고객,Sunday也是一天吗？,일요일,Sunday|요일,매장_영업시간
0,고객,你们星期天也营业吗？,일요일,星期天|요일,매장_영업시간
0,고객,你假期不休息吗？,"명절, 휴무",假期|공휴일,매장_영업시간
0,고객,你周六和周日工作吗？,"토요일, 일요일","周六|요일, 周日|요일",매장_영업시간
0,고객,你在新年期间休息吗？,설날,新年|공휴일,매장_영업시간
0,고객,你们周六和周日也营业吗？,"토요일, 일요일, 영업","周六|요일, 周日|요일",매장_영업시간
0,고객,"是星期六吗？,",토요일,星期六|요일,매장_영업시간
0,고객,你应该在农历新年休息吗？,설날,农历新年|공휴일,매장_영업시간
0,고객,你星期天营业吗？,일요일,星期天|요일,매장_영업시간
0,고객,星期天也开门吗？,일요일,星期天|요일,매장_영업시간
0,고객,他们星期天休息吗？,"일요일, 문",星期天|요일,매장_영업시간
0,고객,星期天也是休息日吗？,일요일,星期天|요일,매장_영업시간
0,고객,这里星期天闭门吗？,"여기, 일요일, 영업",星期天|요일,매장_영업시간
0,고객,这里周日也工作吗？,"여기, 일요일",周日|요일,매장_영업시간
0,고객,你周末做这件事吗？,주말,周末|날짜,매장_영업시간
0,고객,这里星期天工作吗? 有休息日吗?,"일요일, 노는 날",星期天|요일,매장_영업시간
0,고객,是星期天吗？,일요일,星期天|요일,매장_영업시간
0,고객,你星期天休息吗？,일요일,星期天|날짜,매장_영업시간
0,고객,你们星期天营业吗？,일요일,星期天|날짜,매장_영업시간
0,고객,星期天也是吗？,일요일,星期天|요일,매장_영업시간
0,고객,星期天也是休息日吗？,일요일,星期天|요일,매장_영업시간
0,고객,你们在第365天营业吗？,"삼백육십오일, 영업",第365天|날짜,매장_영업시간
0,고객,你周六和周日工作吗？,"토요일, 일요일","周六|요일, 周日|요일",매장_영업시간
0,고객,365天没有假期吗？,"삼백육십오일, 휴무",365天|날짜,매장_영업시간
0,고객,你星期天休息吗？,일요일,星期天|요일,매장_영업시간
0,고객,你星期六上班吗？,토요일,星期六|요일,매장_영업시간
0,고객,他们连周日也开门吗？,"일요일, 문",周日|요일,매장_영업시간
0,고객,"是这里。星期一你休息吗？,",월요일,星期一|요일,매장_영업시간
0,고객,你们星期天也营业吗？,일요일,星期天|요일,매장_영업시간
0,고객,你们星期天也营业吗？,"오늘, 일요일, 영업","星期天|날짜, 星期天|요일",매장_영업시간
0,고객,他们说门关上是因为我上周日来了吗？,지난주 일요일,上周日|날짜,매장_영업시간
0,고객,你们今天营业吗？,"오늘, 영업",今天|날짜,매장_영업시간
0,고객,我应该一个人坐在哪里？,혼자,一个人|인원,예약_문의
0,고객,我一个人来的话应该坐哪？,"혼자, 어디",一个人|인원,예약_문의
0,고객,二楼也有空间吗？,"2층, 자리",二楼|장소,예약_문의
0,고객,我们是三个人,세명,三个人|인원,예약_문의
0,고객,当我独自一人时，我应该坐在哪里？,"혼자, 어디",独自|인원,예약_문의
0,고객,三个人，我们应该坐在哪里？,"세 명, 어디",三个人|인원,예약_문의
0,고객,你想坐到那边吗？,저쪽,那边|위치,예약_문의
0,고객,我能一个人吃饭吗？,"혼자, 식사",一个人|인원,예약_문의
0,고객,这个房间里有座位吗？,"방, 자리",房间|장소,예약_문의
0,고객,两个人应该坐在哪里？,두 명,两个人|인원,예약_문의
0,고객,可以坐两个人吗？,"여기, 두 명",两个人|수량,예약_문의
0,고객,这是两人份的吗？,2인석,两人份的|좌석,예약_문의
0,고객,有5个座位可用吗？,"5명, 자리",5人|인원,예약_문의
0,고객,有三个人的位置吗？,세 명,三个人|인원,예약_문의
0,고객,有没有4个座位？,"4명, 자리",4人|인원,예약_문의
0,고객,Can four people dine now?,"4명, 식사",四人|인원,예약_문의
0,고객,是2人吗？,2명,2人|인원,예약_문의
0,고객,你们有4个人的桌子吗？,"4명, 자리",4个人|인원,예약_문의
0,고객,你好，有五个人的座位吗？,"5명, 자리",五个人|인원,예약_문의
0,고객,你现在有四个座位可用吗？,"네 명, 자리",四个人|인원,예약_문의
0,고객,有4个人的位置吗？,"4명, 자리",4个人|인원,예약_문의
0,고객,有4个人的座位吗？,4명 자리,4个人|인원,예약_문의
0,고객,现在有8个人吗？,8명 지금 자리,"8个人|인원, 现在|시간",예약_문의
0,고객,4 people,4명 자리,4 人|인원,예약_문의
0,고객,"汤是冷的吗？是暖的吗？,","국수, 육수","汤|메뉴, 汤|재료",상품_재료
0,고객,那个赤司家伙炸了Kimolli吗？,"김말이, 김말이","Kimolli|메뉴, Kimolli|재료",상품_재료
0,고객,是熟虾寿司吗？,"초새우, 초밥",熟虾寿司|메뉴,상품_재료
0,고객,是否卷是一个熟悉的菜单？,"롤, 메뉴",卷|메뉴,상품_재료
0,고객,炒空南瓜苗了吗？,콩나물,空南瓜苗|재료,상품_재료
0,고객,熟牛排需要预先烧烤吗？,"돼지갈비, 초벌구이, 먼저",腌制猪排|메뉴,상품_재료
0,고객,这是用糖浆炸的牛蒡吗？,"우엉, 올리고당","牛蒡|재료, 糖浆|재료",상품_재료
0,고객,不蒸馒头而是煮馒头？,"고기만두, 찐만두","馒头|메뉴, 馒头|메뉴",상품_재료
0,고객,这是这种饺子吗？,군만두,饺子|메뉴,상품_재료
0,고객,他们是油炸的各种炸丸吗？,모둠 고로케,各种炸丸|메뉴,상품_재료
0,고객,因为你把它炒得很好，所以米饭很有嚼劲吗？,밥,米饭|메뉴,상품_재료
0,고객,bibim mandu都要油炸吗?,비빔만두,bibim mandu|메뉴,상품_재료
0,고객,你已经做好了五花肉汤饭了吗？,김밥,五花肉汤饭|메뉴,상품_재료
0,고객,什么是wigabi kimbap？,위가비 김밥,wigabi海藻饭|메뉴,상품_재료
0,고객,什么是大卷虾天妇罗？,후토마끼 새우덴뿌라,大卷虾天妇罗|메뉴,상품_재료
0,고객,海苔年糕炒？,시래기 떡볶이,海苔年糕炒|메뉴,상품_재료
0,고객,我从未尝试过甜薯猪排。那是什么？,"고구마 돈가스, 한 번","甜薯猪排|메뉴, 从未|수량",상품_재료
0,고객,是海苔饭在菜单上吗？,"김밥, 메뉴",海苔饭|메뉴,상품_재료
0,고객,鸡肉美乃滋和金枪鱼美乃滋之间有什么区别？,"치킨마요, 참치마요","鸡肉美乃滋|메뉴, 金枪鱼美乃滋|메뉴",상품_재료
0,고객,什么是带海苔的海苔做的金包？,"여기, 다시마 깁밥",带海苔的海苔做的金包|메뉴,상품_재료
0,고객,是这些烤肉馒头做成烤肉的形状吗？,"갈비 만두, 갈비 모양, 갈비 만두","烤肉馒头|메뉴, 烤肉馒头|메뉴",상품_재료
0,고객,是김밥就是普通的김밥吗？,"김밥, 그냥 김밥, 일반 김밥","김밥|메뉴, 그냥 김밥|메뉴, 일반 김밥|메뉴",상품_재료
0,고객,这是面包里的烤面包吗？,빵,面包|재료,상품_재료
0,고객,猪排炸鱼小块分成小份供应吗？,"정식, 돈가스, 생선, 함박","猪排|메뉴, 炸鱼小块|메뉴, 鱼|메뉴, 小块|메뉴",상품_재료
0,고객,这是手工猪排吗？,수제 포크커틀렛,手工猪排|메뉴,상품_재료
0,고객,这个虾培根炒饭，对吧？,새우 베이컨 필라프,虾培根炒饭|메뉴,상품_재료
0,고객,什么是Margherita?,마르게리타,Margherita|메뉴,상품_재료
0,고객,是热舔比萨可以吗？,호떡 피자,热舔比萨|메뉴,상품_재료
0,고객,是什麼是早餐你叫injeolmi粉做的比薩麼？,"인절미 피자, 인절미 가루","injeolmi比薩|메뉴, injeolmi粉|재료",상품_재료
0,고객,什么是大蒜沙拉？,갈릭샐러드,大蒜沙拉|메뉴,상품_재료
0,고객,什么是虾炒饭？,새우 필라프,虾炒饭|메뉴,상품_재료
0,고객,猪肉颈肉炒饭是用猪颈肉做的吗？,"목살 필라프, 목살","猪肉颈肉炒饭|메뉴, 猪颈肉|재료",상품_재료
0,고객,"什么是双重？,",더블,双重|메뉴,상품_재료
0,고객,Salad Tonkatsu是吗？,샐러드 돈가스,Salad Tonkatsu|메뉴,상품_재료
0,고객,是咖喱猪排吗？,카레 돈가스,咖喱猪排|메뉴,상품_재료
0,고객,这样的酱牛排饭碗也可以做吗？,큐브 스테이크 덮밥,酱牛排饭碗|메뉴,상품_재료
0,고객,Donhamkim ddukbaegi是什么？,돈헴김 뚝배기,Donhamkim ddukbaegi|메뉴,상품_재료
0,고객,但什么是鞑靼猪排吗？,타르타르 돈가스,鞑靼猪排|메뉴,상품_재료
0,고객,纽约牛排上放鸡蛋和奶酪吗？,"뉴욕함박스테이크, 계란, 치즈","纽约牛排|메뉴, 鸡蛋|재료, 奶酪|재료",상품_재료
0,고객,是大蒜意面吗？,알리오 올리오,大蒜意面|메뉴,상품_재료
0,고객,什么是hucutlet？,휴커틀렛,hucutlet|메뉴,상품_재료
0,고객,什么是炒泡菜拌饭？,불고기 필라프,炒泡菜拌饭|메뉴,상품_재료
0,고객,什么样的炸食品会成为天妇罗呢？,튀김,天妇罗|메뉴,상품_재료
